"breath_id","id","R","C","time_step","u_in","u_out","pressure"
820,42488,50,50,0.224868535995483,9.59931843009735,0,12.305289086581
820,42489,50,50,0.256791353225708,11.2765375414016,0,15.6094899227882
820,42490,50,50,0.288733959197998,12.5778163266577,0,18.9136907589953
820,42491,50,50,0.321553468704224,13.6131681875104,0,21.725776577044
820,42492,50,50,0.353459119796753,14.1956485808614,0,24.678466685995
820,42493,50,50,0.385375499725342,11.2640260059647,0,27.1390417767876
820,42494,50,50,0.417282819747925,9.25746107753919,0,27.3499482131413
820,42495,50,50,0.45026421546936,7.1833504377764,0,23.6239345042268
820,42496,50,50,0.482212543487549,5.17420662758617,0,20.3900358134709
820,42497,50,50,0.514132022857666,3.16687703073043,0,17.2264392681661
820,42498,50,50,0.546052932739258,1.15945747288289,0,14.3440513046663
820,42499,50,50,0.578974485397339,0,0,10.9695483230079
820,42500,50,50,0.610862016677856,0,0,9.28229683217872
820,42501,50,50,0.642741680145264,0,0,9.28229683217872
820,42502,50,50,0.674656629562378,0,0,9.28229683217872
820,42503,50,50,0.707520246505737,0.567188593076698,0,9.21199468672749
820,42504,50,50,0.739394664764404,1.20165181693929,0,9.42290112308115
820,42505,50,50,0.771331548690796,1.78230788320549,0,9.56350541398359
820,42506,50,50,0.803251981735229,2.31096248308958,0,9.70410970488603
820,42507,50,50,0.836131811141968,2.74382645746668,0,10.336829013947
820,42508,50,50,0.867879152297974,3.06127619556877,0,10.9695483230079
820,42509,50,50,0.899657487869263,3.2508168526837,0,11.8834762138737
820,42510,50,50,0.931425809860229,3.38697888194115,0,12.2349869411298
851,43521,50,10,0,0.0718204598863027,0,-1.61453571275979
851,43522,50,10,0.0334010124206543,0.0808139112396512,0,-1.54423356730858
851,43523,50,10,0.066838264465332,0.0893409099707266,0,-1.68483785821101
851,43524,50,10,0.100302457809448,0.0972071482246719,0,-1.47393142185735
851,43525,50,10,0.133698225021362,0.104697853857468,0,-1.68483785821101
851,43526,50,10,0.167054653167725,0.111667846977906,0,-1.61453571275979
851,43527,50,10,0.200366258621216,0.118105876855981,0,-1.47393142185735
851,43528,50,10,0.233784437179565,0.124159876502596,0,-1.47393142185735
851,43529,50,10,0.267094373703003,0.12986127584365,0,-1.54423356730858
851,43530,50,10,0.300326108932495,0.135194805213741,0,-1.54423356730858
851,43531,50,10,0.333698749542236,0.140259807560117,0,-1.61453571275979
851,43532,50,10,0.367060661315918,0.145050440511036,0,-1.68483785821101
851,43533,50,10,0.400472402572632,0.149503670117613,0,-1.61453571275979
851,43534,50,10,0.433866024017334,0.153675837123323,0,-1.61453571275979
851,43535,50,10,0.467186212539673,0.157490893467394,0,-1.47393142185735
851,43536,50,10,0.500579118728638,0.1611189264814,0,-1.54423356730858
851,43537,50,10,0.533908605575562,0.164469838163367,0,-1.47393142185735
851,43538,50,10,0.567265272140503,0.167657709825991,0,-1.54423356730858
851,43539,50,10,0.600617170333862,0.17060184648661,0,-1.47393142185735
851,43540,50,10,0.634013175964355,0.173497348946225,0,-1.68483785821101
851,43541,50,10,0.667333126068115,0.176074001525579,0,-1.47393142185735
851,43542,50,10,0.700709819793701,0.178537522798227,0,-1.54423356730858
851,43543,50,10,0.734172105789185,0.180808338805015,0,-1.47393142185735
851,43544,50,10,0.767600297927856,0.182978737593265,0,-1.54423356730858
851,43545,50,10,0.800973653793335,0.184966007888178,0,-1.47393142185735
851,43546,50,10,0.834347486495972,0.186828958943426,0,-1.47393142185735
851,43547,50,10,0.867746114730835,0.188576559200334,0,-1.47393142185735
851,43548,50,10,0.901094913482666,0.190256400563056,0,-1.54423356730858
851,43549,50,10,0.934521913528442,0.191922776750208,0,-1.68483785821101
851,43550,50,10,0.967888832092285,0.193394137608789,0,-1.54423356730858
897,45441,20,50,0,78.9499268856392,0,6.18900243232522
897,45442,20,50,0.0317411422729492,77.1909948954637,0,10.4071311593982
897,45443,20,50,0.06355881690979,75.4278218725625,0,13.5004255592517
897,45444,20,50,0.0952231884002686,73.6731441270527,0,21.4445679952391
897,45445,20,50,0.127873659133911,71.8638217978864,0,24.6081645405438
897,45446,20,50,0.159645318984985,70.1031986793966,0,26.4360203222755
897,45447,20,50,0.19136118888855,68.3456671548564,0,27.2796460676901
897,45448,20,50,0.223062992095947,66.5889151347736,0,28.1935739585559
897,45449,20,50,0.255733013153076,64.7785094265309,0,28.8262932676168
897,45450,20,50,0.287566184997559,63.0144776275326,0,28.9668975585192
897,45451,20,50,0.319340229034424,61.2537223896432,0,29.2481061403241
897,45452,20,50,0.35100269317627,59.4991503396531,0,29.4590125766778
897,45453,20,50,0.383625507354736,57.6913605955216,0,29.6699190130314
897,45454,20,50,0.415426969528198,55.9290859845374,0,29.880825449385
897,45455,20,50,0.447091817855835,54.1743818151477,0,30.0214297402875
897,45456,20,50,0.47887110710144,52.4133359145793,0,30.0214297402875
897,45457,20,50,0.511780977249146,50.5896389947412,0,30.3026383220924
897,45458,20,50,0.543509006500244,48.8314336612633,0,30.3729404675436
897,45459,20,50,0.57536768913269,47.0659881846897,0,30.4432426129948
897,45460,20,50,0.607164621353149,45.3039646005646,0,30.5838469038972
897,45461,20,50,0.639870166778564,43.4915903132685,0,30.8650554857021
897,45462,20,50,0.671682119369507,41.7287343769262,0,30.7947533402509
897,45463,20,50,0.703461170196533,39.9677016882978,0,30.6541490493484
897,45464,20,50,0.735219478607178,38.2078184384455,0,31.2165662129581
897,45465,20,50,0.767979383468628,36.3924318288395,0,31.2165662129581
897,45466,20,50,0.799782991409302,34.6300383103956,0,31.2868683584094
897,45467,20,50,0.831618547439575,32.8658743919977,0,31.3571705038606
897,45468,20,50,0.863386392593384,31.1054626645472,0,31.7086812311167
897,45469,20,50,0.896161079406738,29.289256914664,0,31.497774794763
897,45470,20,50,0.927941799163818,27.5281317424559,0,31.3571705038606
940,47601,5,10,0,3.79656464662231,0,6.04839814142278
940,47602,5,10,0.0335757732391357,13.2080321339979,0,6.04839814142278
940,47603,5,10,0.0671460628509521,14.0066795418068,0,7.66534748680075
940,47604,5,10,0.100731372833252,14.7517696502133,0,9.00108825037386
940,47605,5,10,0.134446620941162,15.1199104598428,0,10.8289440321055
940,47606,5,10,0.168575286865234,15.29315266325,0,12.7271019592883
940,47607,5,10,0.202211380004883,15.319435903498,0,14.5549577410199
940,47608,5,10,0.236173391342163,15.2640739866871,0,16.2422092318491
940,47609,5,10,0.270072460174561,14.9754691196723,0,18.1403671590319
940,47610,5,10,0.303622961044312,14.8984044884627,0,19.2652014862514
940,47611,5,10,0.337541818618774,14.6728923584719,0,20.5306401043733
940,47612,5,10,0.371170520782471,14.4198879880418,0,21.6554744315928
940,47613,5,10,0.405033111572266,14.059328294695,0,22.8506109042634
940,47614,5,10,0.438813209533691,13.3017444075869,0,24.7487688314463
940,47615,5,10,0.47272515296936,12.9819267955391,0,25.4517902859584
940,47616,5,10,0.506237745285034,12.3363586930212,0,26.7875310495315
940,47617,5,10,0.53998851776123,11.7816777129279,0,27.7717610858486
940,47618,5,10,0.5736985206604,11.1492809975232,0,28.8262932676168
940,47619,5,10,0.607717037200928,10.5323384526071,0,29.7402211584826
940,47620,5,10,0.641680479049683,9.87944736951517,0,30.6541490493484
940,47621,5,10,0.675276756286621,9.19576861018788,0,31.5680769402142
940,47622,5,10,0.709191799163818,8.57364132120928,0,32.2710983947264
940,47623,5,10,0.742945432662964,7.83821479554367,0,33.1850262855922
940,47624,5,10,0.776640892028809,7.17115183303999,0,33.8880477401044
940,47625,5,10,0.810726404190063,6.54847013246038,0,34.4504649037141
940,47626,5,10,0.84428882598877,5.86048391249667,0,35.1534863582263
940,47627,5,10,0.877995014190674,5.18871274234774,0,35.7862056672872
940,47628,5,10,0.911928415298462,4.60114306498349,0,36.2080185399945
940,47629,5,10,0.945740461349487,4.01746018771766,0,36.6298314127018
940,47630,5,10,0.979268312454224,3.47136284833081,0,36.9813421399579
954,48321,50,50,0,0,0,6.47021101413007
954,48322,50,50,0.0342519283294678,0,0,5.97809599597156
954,48323,50,50,0.069133996963501,0,0,6.47021101413007
954,48324,50,50,0.103121042251587,0,0,6.47021101413007
954,48325,50,50,0.13718581199646,0,0,6.54051315958128
954,48326,50,50,0.172365665435791,0.164486704163154,0,6.47021101413007
954,48327,50,50,0.206474542617798,0.604816066306218,0,6.47021101413007
954,48328,50,50,0.240344762802124,0.996483558676911,0,6.61081530503251
954,48329,50,50,0.275469779968262,0,0,6.39990886867885
954,48330,50,50,0.309662818908691,0,0,6.54051315958128
954,48331,50,50,0.343748569488525,0,0,6.47021101413007
954,48332,50,50,0.378820657730103,0,0,6.54051315958128
954,48333,50,50,0.412991285324097,0,0,6.54051315958128
954,48334,50,50,0.447290182113647,0,0,6.61081530503251
954,48335,50,50,0.482412576675415,3.23048519322615,0,6.47021101413007
954,48336,50,50,0.516726732254028,3.37706598631507,0,7.24353461409344
954,48337,50,50,0.550925254821777,3.3967842229282,0,8.15746250495927
954,48338,50,50,0.58603572845459,3.37879782929718,0,8.43867108676412
954,48339,50,50,0.62022876739502,3.34440280776097,0,8.57927537766656
954,48340,50,50,0.654264211654663,3.28546507840755,0,8.7901818140202
954,48341,50,50,0.689403295516968,3.22861176971875,0,8.7901818140202
954,48342,50,50,0.723659992218018,3.15870885195118,0,8.93078610492264
954,48343,50,50,0.757588624954224,3.07600535672668,0,9.07139039582507
954,48344,50,50,0.792645692825317,2.98693776795013,0,9.1416925412763
954,48345,50,50,0.826778650283813,3.03155116948331,0,8.15746250495927
954,48346,50,50,0.860924243927002,3.04636343783021,0,8.36836894131291
954,48347,50,50,0.89612078666687,2.95891416098823,0,9.1416925412763
954,48348,50,50,0.930160045623779,2.98727508111701,0,8.2980667958617
954,48349,50,50,0.964210271835327,3.07658931031734,0,7.80595177770317
954,48350,50,50,0.999159097671509,0,1,8.50897323221533
986,50001,5,20,0,0,0,6.68111745048372
986,50002,5,20,0.0317032337188721,5.15035275880249,0,6.18900243232522
986,50003,5,20,0.0632967948913574,11.1645043222984,0,7.17323246864223
986,50004,5,20,0.0958685874938965,17.3648720597925,0,7.52474319589832
986,50005,5,20,0.127519130706787,23.3898707267702,0,8.93078610492264
986,50006,5,20,0.159216403961182,29.4237649263103,0,10.1259225775933
986,50007,5,20,0.190913677215576,35.4576591258504,0,11.2507569048128
986,50008,5,20,0.223481893539429,41.6573460827912,0,12.7271019592883
986,50009,5,20,0.255052328109741,45.0850947290162,0,14.1331448683126
986,50010,5,20,0.28675103187561,39.0509282172548,0,15.6094899227882
986,50011,5,20,0.318356513977051,33.0345073852481,0,16.0313027954955
986,50012,5,20,0.351176023483276,26.7869842480991,0,16.3828135227516
986,50013,5,20,0.382801055908203,20.7668418157346,0,16.7343242500076
986,50014,5,20,0.414531469345093,14.7266390497344,0,17.1561371227149
986,50015,5,20,0.446121215820312,8.71321365216195,0,17.2967414136174
986,50016,5,20,0.478574752807617,2.5353570582952,0,17.3670435590686
986,50017,5,20,0.510237693786621,0,0,17.1561371227149
986,50018,5,20,0.541870355606079,0,0,17.0858349772637
986,50019,5,20,0.573576211929321,0,0,17.2967414136174
986,50020,5,20,0.606044292449951,0,0,17.2264392681661
986,50021,5,20,0.637686014175415,0,0,17.0858349772637
986,50022,5,20,0.669346809387207,0,0,17.0155328318125
986,50023,5,20,0.700989007949829,0,0,17.0858349772637
986,50024,5,20,0.733693838119507,0,0,17.0155328318125
986,50025,5,20,0.765418291091919,0,0,17.0858349772637
986,50026,5,20,0.797102689743042,0,0,16.9452306863613
986,50027,5,20,0.828679323196411,0,0,17.0155328318125
986,50028,5,20,0.861594915390015,0,0,16.9452306863613
986,50029,5,20,0.893413305282593,0,0,16.9452306863613
986,50030,5,20,0.925039768218994,0,0,16.8046263954589
1011,51201,50,10,0,0.812556577858353,0,1.47875868709373
1011,51202,50,10,0.0333056449890137,2.67612740440077,0,1.61936297799617
1011,51203,50,10,0.0667393207550049,2.53552311349834,0,2.32238443250831
1011,51204,50,10,0.10038685798645,2.53552311349834,0,2.32238443250831
1011,51205,50,10,0.133980274200439,2.52146268440809,0,2.39268657795954
1011,51206,50,10,0.167424917221069,2.49334182622761,0,2.53329086886197
1011,51207,50,10,0.20090126991272,2.52146268440809,0,2.39268657795954
1011,51208,50,10,0.234420537948608,2.31055624805445,0,3.44721875972777
1011,51209,50,10,0.267868518829346,2.38085839350566,0,3.0957080324717
1011,51210,50,10,0.301194906234741,2.26837496078371,0,3.65812519608143
1011,51211,50,10,0.334521532058716,2.22619367351299,0,3.86903163243507
1011,51212,50,10,0.367892265319824,2.18401238624226,0,4.07993806878872
1011,51213,50,10,0.401272535324097,2.08558938261055,0,4.57205308694723
1011,51214,50,10,0.434720039367676,2.02934766624958,0,4.85326166875209
1011,51215,50,10,0.468115568161011,1.98716637897885,0,5.06416810510575
1011,51216,50,10,0.501425266265869,2.02934766624958,0,4.85326166875209
1011,51217,50,10,0.535059452056885,1.90280380443739,0,5.48598097781306
1011,51218,50,10,0.568434476852417,1.95904552079836,0,5.20477239600818
1011,51219,50,10,0.601835489273071,1.97310594988861,0,5.13447025055696
1011,51220,50,10,0.635241031646729,1.94498509170812,0,5.27507454145939
1011,51221,50,10,0.66858959197998,1.97310594988861,0,5.13447025055696
1011,51222,50,10,0.701964855194092,1.94498509170812,0,5.27507454145939
1011,51223,50,10,0.735424280166626,1.94498509170812,0,5.27507454145939
1011,51224,50,10,0.769074678421021,1.94498509170812,0,5.27507454145939
1011,51225,50,10,0.802553415298462,1.93092466261788,0,5.34537668691062
1011,51226,50,10,0.835987329483032,1.91686423352763,0,5.41567883236183
1011,51227,50,10,0.869396686553955,1.94498509170812,0,5.27507454145939
1011,51228,50,10,0.902830839157104,1.91686423352763,0,5.41567883236183
1011,51229,50,10,0.936236619949341,1.93092466261788,0,5.34537668691062
1011,51230,50,10,0.969586133956909,1.91686423352763,0,5.41567883236183
1019,51601,20,50,0,40.1679036282467,0,6.32960672322764
1019,51602,20,50,0.0340673923492432,33.0559491270636,0,9.21199468672749
1019,51603,20,50,0.0680124759674072,27.5684336684089,0,11.3913611957152
1019,51604,20,50,0.102046251296997,22.8380899388267,0,13.2192169774468
1019,51605,20,50,0.136024951934814,23.9819493325902,0,13.0786126865444
1019,51606,20,50,0.170183420181274,21.582828484013,0,14.0628427228614
1019,51607,20,50,0.204164981842041,21.2190682778678,0,14.3440513046663
1019,51608,20,50,0.238234758377075,24.088123792104,0,13.5707277047029
1019,51609,20,50,0.272163152694702,20.4232020588015,0,14.906468468276
1019,51610,20,50,0.306165456771851,19.4252489795907,0,15.3282813409833
1019,51611,20,50,0.340229749679565,22.754374652632,0,14.3440513046663
1019,51612,20,50,0.374232530593872,18.7090150026285,0,15.7500942136906
1019,51613,20,50,0.408434391021729,17.3323098191902,0,16.2422092318491
1019,51614,20,50,0.442283391952515,21.1616352055124,0,15.0470727591784
1019,51615,20,50,0.476554155349731,17.4340906602082,0,16.3125113773003
1019,51616,20,50,0.510457515716553,16.3986297764252,0,16.6640221045564
1019,51617,20,50,0.544677734375,19.4954288125154,0,15.6797920682394
1019,51618,20,50,0.578550100326538,15.8919585631013,0,16.8749285409101
1019,51619,20,50,0.612682580947876,14.7754649205064,0,17.2264392681661
1019,51620,20,50,0.646631479263306,17.1360629578018,0,16.4531156682028
1019,51621,20,50,0.680677890777588,13.6562860205584,0,17.5779499954222
1019,51622,20,50,0.714730501174927,13.3378349275379,0,17.6482521408734
1019,51623,20,50,0.748702526092529,16.5351488028083,0,16.5937199591052
1019,51624,20,50,0.782882213592529,11.9489374880928,0,18.0700650135807
1019,51625,20,50,0.816938161849976,11.3625718342854,0,18.2106693044832
1019,51626,20,50,0.851236343383789,14.9463349974444,0,17.0155328318125
1019,51627,20,50,0.88535737991333,10.327141206633,0,18.491877886288
1019,51628,20,50,0.919201135635376,10.150485282093,0,18.491877886288
1019,51629,20,50,0.953069686889648,10.2047415249243,0,18.4215757408368
1019,51630,20,50,0.986932754516602,0,1,19.4761079226051
1039,52561,5,20,0,16.5745187611715,0,6.47021101413007
1039,52562,5,20,0.034745454788208,27.9164802988362,0,7.24353461409344
1039,52563,5,20,0.0699591636657715,30.1325774431414,0,8.86048395947143
1039,52564,5,20,0.104211568832397,32.4484113232347,0,9.84471399578846
1039,52565,5,20,0.138208866119385,34.1756864377406,0,10.9695483230079
1039,52566,5,20,0.173168659210205,35.7396894984633,0,11.9537783593249
1039,52567,5,20,0.207185983657837,36.5540103452936,0,13.2192169774468
1039,52568,5,20,0.241415500640869,37.1716081286415,0,14.3440513046663
1039,52569,5,20,0.276587724685669,37.9185642481266,0,15.1173749046297
1039,52570,5,20,0.310774803161621,37.7932954939281,0,16.3828135227516
1039,52571,5,20,0.344997406005859,36.4138971835575,0,16.8749285409101
1039,52572,5,20,0.379986047744751,33.071701136835,0,17.4373457045198
1039,52573,5,20,0.414321422576904,29.3697142512535,0,18.2106693044832
1039,52574,5,20,0.448215246200562,26.200285397222,0,18.7027843226417
1039,52575,5,20,0.483245849609375,29.6643293593145,0,19.1948993408002
1039,52576,5,20,0.517501592636108,31.666752055378,0,20.741546540727
1039,52577,5,20,0.551539182662964,33.9354884941102,0,21.7960787224952
1039,52578,5,20,0.58668065071106,33.7531786907135,0,23.0615173406171
1039,52579,5,20,0.621121406555176,33.0309974787481,0,23.342725922422
1039,52580,5,20,0.655289649963379,31.6997765345182,0,24.1160495223853
1039,52581,5,20,0.690345287322998,30.3236887590762,0,24.8190709768975
1039,52582,5,20,0.724655628204346,28.9526255513693,0,25.4517902859584
1039,52583,5,20,0.75894832611084,27.4236380608431,0,26.1548117404706
1039,52584,5,20,0.794135570526123,25.9584982064385,0,26.7172289040803
1039,52585,5,20,0.828452110290527,24.2123321281961,0,27.4905525040437
1039,52586,5,20,0.862445831298828,22.9750759577844,0,27.7717610858486
1039,52587,5,20,0.897685289382935,21.2915530370984,0,28.4044803949095
1039,52588,5,20,0.931707382202148,19.8392502149699,0,28.8262932676168
1039,52589,5,20,0.965937376022339,18.2821841380104,0,29.3184082857753
1039,52590,5,20,1.00102996826172,0,1,29.7402211584826
1045,52881,50,10,0,2.32679974222846,0,3.16601017792291
1045,52882,50,10,0.0343770980834961,2.59866203007409,0,3.44721875972777
1045,52883,50,10,0.0678019523620605,2.81118896007035,0,4.00963592333751
1045,52884,50,10,0.101194381713867,3.00141524759117,0,4.15024021423993
1045,52885,50,10,0.13565468788147,3.13520601934649,0,4.92356381420331
1045,52886,50,10,0.169021844863892,3.21706574134124,0,5.55628312326425
1045,52887,50,10,0.202677249908447,2.95115312814224,0,6.04839814142278
1045,52888,50,10,0.237084150314331,0.113973027303694,0,5.76718955961791
1045,52889,50,10,0.271329164505005,0,0,5.62658526871548
1045,52890,50,10,0.304753303527832,0,0,5.55628312326425
1045,52891,50,10,0.339226961135864,0,0,5.48598097781306
1045,52892,50,10,0.372761011123657,0,0,5.55628312326425
1045,52893,50,10,0.406188011169434,0,0,5.48598097781306
1045,52894,50,10,0.440655708312988,0.931671487071966,0,5.55628312326425
1045,52895,50,10,0.474199295043945,3.73265951547652,0,5.69688741416669
1045,52896,50,10,0.507656335830688,3.71111766636709,0,6.61081530503251
1045,52897,50,10,0.542052507400513,3.68134666148724,0,6.75141959593494
1045,52898,50,10,0.575483083724976,3.64981891001381,0,6.82172174138615
1045,52899,50,10,0.608905553817749,3.60705905519109,0,7.0326281777398
1045,52900,50,10,0.643203020095825,3.55697081050566,0,7.17323246864223
1045,52901,50,10,0.67674708366394,3.49780298112295,0,7.38413890499588
1045,52902,50,10,0.710252285003662,3.43800013773514,0,7.45444105044711
1045,52903,50,10,0.744612216949463,3.33088962787715,0,8.22776465041048
1045,52904,50,10,0.777929067611694,3.19838411940528,0,8.7901818140202
1045,52905,50,10,0.811507940292358,3.04669557402364,0,9.21199468672749
1045,52906,50,10,0.845946550369263,2.86943684194171,0,9.70410970488603
1045,52907,50,10,0.879626512527466,2.72476988535679,0,9.42290112308115
1045,52908,50,10,0.913151502609253,2.58981716412477,0,9.42290112308115
1045,52909,50,10,0.947627782821655,2.45998719368948,0,9.42290112308115
1045,52910,50,10,0.981197118759155,2.33951093150596,1,9.35259897762993
1073,54001,20,20,0,6.47513121421182,0,5.27507454145939
1073,54002,20,20,0.0336775779724121,100,0,6.25930457777641
1073,54003,20,20,0.0675902366638184,100,0,16.1016049409467
1073,54004,20,20,0.101846694946289,25.5936676653314,0,31.6383790856655
1073,54005,20,20,0.135851144790649,16.1879420612565,0,33.4662348673971
1073,54006,20,20,0.169841766357422,72.8685355623924,0,22.4991001770074
1073,54007,20,20,0.203863859176636,76.4222536588615,0,22.1475894497513
1073,54008,20,20,0.237813711166382,37.5944466673757,0,29.9511275948363
1073,54009,20,20,0.272008419036865,30.1082221397207,0,31.4274726493118
1073,54010,20,20,0.306069612503052,51.9084808592129,0,27.2093439222388
1073,54011,20,20,0.340151071548462,50.3833922996961,0,27.6311567949461
1073,54012,20,20,0.37407374382019,34.5067392292593,0,30.7947533402509
1073,54013,20,20,0.408084154129028,37.0062649768835,0,30.3026383220924
1073,54014,20,20,0.442064762115479,36.6777729391432,0,30.3729404675436
1073,54015,20,20,0.47595739364624,30.8608823306534,0,31.497774794763
1073,54016,20,20,0.509968519210815,33.2344101390096,0,31.0056597766045
1073,54017,20,20,0.544083595275879,27.6779470889487,0,32.0601919583727
1073,54018,20,20,0.578083992004395,22.6688963571436,0,32.9741198492386
1073,54019,20,20,0.612066507339478,29.1913879462887,0,31.6383790856655
1073,54020,20,20,0.646007061004639,23.5715275489639,0,32.6929112674337
1073,54021,20,20,0.680022954940796,17.0416556833244,0,33.8880477401044
1073,54022,20,20,0.713968515396118,24.1870727242845,0,32.4117026856288
1073,54023,20,20,0.747875213623047,19.2222637010656,0,33.3256305764946
1073,54024,20,20,0.781892776489258,13.0119255866231,0,34.4504649037141
1073,54025,20,20,0.816013097763062,19.7612209159872,0,33.0444219946898
1073,54026,20,20,0.849885225296021,14.7564436663949,0,33.9583498855556
1073,54027,20,20,0.883936166763306,8.50757045120852,0,35.0831842127751
1073,54028,20,20,0.917822360992432,17.0477781119938,0,33.3256305764946
1073,54029,20,20,0.951934337615967,9.87985239326861,0,34.6613713400678
1073,54030,20,20,0.985858678817749,5.41021088214396,0,35.4346949400311
1075,54161,50,10,0,6.23570969285164,0,3.44721875972777
1075,54162,50,10,0.0333187580108643,14.8738439974742,0,4.64235523239846
1075,54163,50,10,0.0666928291320801,12.6852114587741,0,8.01685821405683
1075,54164,50,10,0.100131750106812,10.7943614708841,0,10.8992461775567
1075,54165,50,10,0.133459806442261,11.0631341357332,0,10.688339741203
1075,54166,50,10,0.166834592819214,10.2752081008685,0,11.9537783593249
1075,54167,50,10,0.200271844863892,9.46545413696861,0,13.2192169774468
1075,54168,50,10,0.233555555343628,9.93714550596568,0,12.6567998138371
1075,54169,50,10,0.266876697540283,8.75810437888345,0,14.4143534501175
1075,54170,50,10,0.300331592559814,7.90465066980068,0,15.6797920682394
1075,54171,50,10,0.333702802658081,8.28554239379371,0,15.1876770500809
1075,54172,50,10,0.367002725601196,7.31781806200384,0,16.5937199591052
1075,54173,50,10,0.400389909744263,6.6821402200223,0,17.507647849971
1075,54174,50,10,0.433795928955078,7.03660357857894,0,17.0155328318125
1075,54175,50,10,0.467143774032593,5.99404256138441,0,18.491877886288
1075,54176,50,10,0.500706911087036,5.48448200133054,0,19.1948993408002
1075,54177,50,10,0.534098148345947,5.91903772482751,0,18.5621800317393
1075,54178,50,10,0.56746506690979,4.90939568793686,0,19.9682229407636
1075,54179,50,10,0.600823163986206,4.58503399778375,0,20.3900358134709
1075,54180,50,10,0.634115695953369,4.7080789463595,0,20.1791293771172
1075,54181,50,10,0.667414665222168,4.5347520059368,0,20.3900358134709
1075,54182,50,10,0.700788021087646,4.1098832104358,0,20.9524529770806
1075,54183,50,10,0.734121084213257,4.08069025167916,0,20.9524529770806
1075,54184,50,10,0.767605781555176,3.25170085474927,0,22.0772873043001
1075,54185,50,10,0.801007747650146,3.41316509803817,0,21.7960787224952
1075,54186,50,10,0.834319114685059,2.92927568143891,0,22.4287980315561
1075,54187,50,10,0.867639303207397,3.04111013839669,0,22.2178915952025
1075,54188,50,10,0.900975704193115,2.3062664933572,0,23.2021216315195
1075,54189,50,10,0.93433690071106,2.61385856262603,0,22.710006613361
1075,54190,50,10,0.967726707458496,1.87796621394563,0,23.694236649678
1080,54481,50,20,0,57.8518892648581,0,6.25930457777641
1080,54482,50,20,0.0328371524810791,55.7293686919538,0,10.7586418866543
1080,54483,50,20,0.0648624897003174,55.0595764863018,0,16.4531156682028
1080,54484,50,20,0.096851110458374,52.8307613653316,0,28.6153868312632
1080,54485,50,20,0.128817558288574,49.5946979736232,0,36.9813421399579
1080,54486,50,20,0.161808729171753,46.2952732896558,0,43.2382330851161
1080,54487,50,20,0.193767547607422,44.0127277584428,0,47.4563618121891
1080,54488,50,20,0.225743293762207,41.7289732247849,0,50.3387497756889
1080,54489,50,20,0.257733821868896,39.4441629425133,0,52.5181162846767
1080,54490,50,20,0.290693283081055,37.0901500414282,0,53.8538570482498
1080,54491,50,20,0.322670936584473,34.8062592821428,0,54.908389230018
1080,54492,50,20,0.354586124420166,32.5268299121607,0,55.1895978118229
1080,54493,50,20,0.386271238327026,30.2638327585063,0,55.3302021027253
1080,54494,50,20,0.419039964675903,27.9234424201797,0,54.9786913754692
1080,54495,50,20,0.451003551483154,25.6405563248977,0,54.1350656300546
1080,54496,50,20,0.482773780822754,23.3714801026122,0,53.0102313028352
1080,54497,50,20,0.514602184295654,21.0982489986854,0,51.7447926847133
1080,54498,50,20,0.547524213790894,18.7469095255416,0,49.9169369029817
1080,54499,50,20,0.579467058181763,16.4655048839596,0,48.1593832667013
1080,54500,50,20,0.611383438110352,14.1859903729604,0,45.9800167577136
1080,54501,50,20,0.643314599990845,11.9054201133474,0,43.519441666921
1080,54502,50,20,0.676270008087158,9.55169669172088,0,40.8479601397748
1080,54503,50,20,0.708171844482422,7.27322090113198,0,38.2467807580798
1080,54504,50,20,0.740008354187012,4.99941083828788,0,35.2940906491287
1080,54505,50,20,0.771995067596436,2.71487300727141,0,31.8492855220191
1080,54506,50,20,0.804866075515747,0.3671775696656,0,28.1232718131047
1080,54507,50,20,0.836841821670532,0,0,24.678466685995
1080,54508,50,20,0.868829250335693,0,0,22.710006613361
1080,54509,50,20,0.900843143463135,0,0,22.5694023224586
1080,54510,50,20,0.933740615844727,0,0,22.4287980315561
1089,55041,20,10,0,1.30301809538358,0,4.50175094149602
1089,55042,20,10,0.0332226753234863,17.0702689076904,0,4.64235523239846
1089,55043,20,10,0.0670065879821777,17.3275103936153,0,7.38413890499588
1089,55044,20,10,0.100916862487793,16.3621197633268,0,11.8131740684225
1089,55045,20,10,0.134777545928955,17.0153778233021,0,12.7271019592883
1089,55046,20,10,0.168473720550537,17.1794751377844,0,14.2737491592151
1089,55047,20,10,0.202152252197266,16.3550126518803,0,17.2967414136174
1089,55048,20,10,0.235797643661499,16.5626781425411,0,18.0700650135807
1089,55049,20,10,0.269454717636108,16.2092617010388,0,19.6870143589587
1089,55050,20,10,0.30318546295166,15.7258315283954,0,21.3039637043367
1089,55051,20,10,0.336870431900024,15.7528280093187,0,21.7960787224952
1089,55052,20,10,0.370728015899658,15.3761203745442,0,22.9209130497147
1089,55053,20,10,0.404340982437134,14.8760231885151,0,24.1160495223853
1089,55054,20,10,0.437839508056641,14.334017150571,0,25.2408838496048
1089,55055,20,10,0.471582412719727,13.7197488755255,0,26.3657181768242
1089,55056,20,10,0.505305767059326,12.9981190913733,0,27.5608546494949
1089,55057,20,10,0.539280652999878,12.2470983772518,0,28.6856889767144
1089,55058,20,10,0.573106050491333,11.5563485813703,0,29.5996168675802
